flightDate,flightNo,regNo,status,destAirportName,ptd,atd,depDelayTime,depTerminal,gate,eta
2024-05-16,CA4622,B6985,到达,济南遥墙,22:05,22:13,延误8,T3,25,00:39
2024-05-16,ZH2528,B6985,到达,济南遥墙,22:05,22:13,延误8,T3,25,00:39
2024-05-16,TV3028,B6985,到达,济南遥墙,22:05,22:13,延误8,T3,25,00:39
2024-05-16,ZH9923,B1377,到达,南通兴东,22:10,22:18,延误8,T3,30,00:15
2024-05-16,KY9923,B1377,到达,南通兴东,22:10,22:18,延误8,T3,30,00:15
2024-05-16,CA3615,B1377,到达,南通兴东,22:10,22:18,延误8,T3,30,00:15
2024-05-16,SC9373,B1377,到达,南通兴东,22:10,22:18,延误8,T3,30,00:15
2024-05-16,HO5286,B1377,到达,南通兴东,22:10,22:18,延误8,T3,30,00:15
2024-05-16,CZ8737,B6661,到达,宁波栎社,22:15,22:21,延误6,T3,57,23:57
2024-05-16,MF4643,B6661,到达,宁波栎社,22:15,22:21,延误6,T3,57,23:57
2024-05-16,3U4715,B6661,到达,宁波栎社,22:15,22:21,延误6,T3,57,23:57
2024-05-16,Y87587,B1391,到达,上海浦东,22:25,22:22,提前3,T3,36,00:21
2024-05-16,CZ8503,B6379,到达,常州奔牛,22:15,22:26,延误11,T3,39,00:25
2024-05-16,MF4546,B6379,到达,常州奔牛,22:15,22:26,延误11,T3,39,00:25
2024-05-16,CA4324,B32A2,到达,成都双流,22:30,22:29,提前1,T3,27,00:32
2024-05-16,ZH4420,B32A2,到达,成都双流,22:30,22:29,提前1,T3,27,00:32
2024-05-16,GS6450,B1052,到达,重庆江北,22:25,22:33,延误8,T3,43,00:33
2024-05-16,MU6670,B2413,到达,北京大兴,22:25,22:35,延误10,T3,52,01:25
2024-05-16,KN6205,B2413,到达,北京大兴,22:25,22:35,延误10,T3,52,01:25
2024-05-16,MF3885,B2413,到达,北京大兴,22:25,22:35,延误10,T3,52,01:25
2024-05-16,HO1690,B8537,到达,南京禄口,22:15,22:38,延误23,T3,56,00:28
2024-05-16,MF7887,B8537,到达,南京禄口,22:15,22:38,延误23,T3,56,00:28
2024-05-16,MU3787,B8537,到达,南京禄口,22:15,22:38,延误23,T3,56,00:28
2024-05-16,CZ136,B8537,到达,南京禄口,22:15,22:38,延误23,T3,56,00:28
2024-05-16,DZ6259,B1159,到达,海口美兰,22:50,22:42,提前8,T3,525,23:45
2024-05-16,CZ9937,B1159,到达,海口美兰,22:50,22:42,提前8,T3,525,23:45
2024-05-16,MF8380,B7846,到达,天津滨海,22:40,22:45,延误5,T3,31,01:33
2024-05-16,G59114,B7846,到达,天津滨海,22:40,22:45,延误5,T3,31,01:33
2024-05-16,GJ3502,B7846,到达,天津滨海,22:40,22:45,延误5,T3,31,01:33
2024-05-16,CZ4302,B7846,到达,天津滨海,22:40,22:45,延误5,T3,31,01:33
2024-05-16,3U2302,B7846,到达,天津滨海,22:40,22:45,延误5,T3,31,01:33
2024-05-16,NS8376,B7846,到达,天津滨海,22:40,22:45,延误5,T3,31,01:33
2024-05-16,ZH9313,B8219,到达,海口美兰,22:55,22:56,延误1,T3,65,23:58
2024-05-16,SC9413,B8219,到达,海口美兰,22:55,22:56,延误1,T3,65,23:58
2024-05-16,KY9313,B8219,到达,海口美兰,22:55,22:56,延误1,T3,65,23:58
2024-05-16,CA3551,B8219,到达,海口美兰,22:55,22:56,延误1,T3,65,23:58
2024-05-16,CA1736,B6385,到达,杭州萧山,22:55,23:00,延误5,T3,58,00:32
2024-05-16,ZH1736,B6385,到达,杭州萧山,22:55,23:00,延误5,T3,58,00:32
2024-05-16,MF8350,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,CZ4272,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,3U2272,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,MU4756,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,NS8346,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,G59098,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,HO7137,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,GJ3472,B5458,到达,北京大兴,22:50,23:01,延误11,T3,565,01:48
2024-05-16,CZ3919,B1616,到达,南阳姜营,23:00,23:09,延误9,T3,54,00:58
2024-05-16,DZ6473,B1616,到达,南阳姜营,23:00,23:09,延误9,T3,54,00:58
2024-05-16,MF8390,B6487,到达,重庆江北,23:05,23:15,延误10,T3,61A,01:09
2024-05-16,GJ3512,B6487,到达,重庆江北,23:05,23:15,延误10,T3,61A,01:09
2024-05-16,CZ4312,B6487,到达,重庆江北,23:05,23:15,延误10,T3,61A,01:09
2024-05-16,3U2312,B6487,到达,重庆江北,23:05,23:15,延误10,T3,61A,01:09
2024-05-16,G59120,B6487,到达,重庆江北,23:05,23:15,延误10,T3,61A,01:09
2024-05-16,NS8386,B6487,到达,重庆江北,23:05,23:15,延误10,T3,61A,01:09
2024-05-16,MF8966,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,GJ3788,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,CZ4588,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,3U2588,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,G59738,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,HO7300,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,NS8914,B6842,到达,福州长乐,23:00,23:18,延误18,T3,26,00:24
2024-05-16,MU2558,B1536,到达,武汉天河,23:20,23:21,延误1,T3,40,00:49
2024-05-16,MF3297,B1536,到达,武汉天河,23:20,23:21,延误1,T3,40,00:49
2024-05-16,CZ6758,B1650,到达,三亚凤凰,23:20,23:25,延误5,T3,60,00:29
2024-05-16,MF4289,B1650,到达,三亚凤凰,23:20,23:25,延误5,T3,60,00:29
2024-05-16,HU7750,B7398,到达,三亚凤凰,23:10,23:30,延误20,T3,50A,00:42
2024-05-16,Y87750,B7398,到达,三亚凤凰,23:10,23:30,延误20,T3,50A,00:42
2024-05-16,GX7750,B7398,到达,三亚凤凰,23:10,23:30,延误20,T3,50A,00:42
2024-05-16,HU7557,B7618,到达,重庆江北,23:00,23:36,延误36,T3,510A,01:35
2024-05-16,GJ3907,B7618,到达,重庆江北,23:00,23:36,延误36,T3,510A,01:35
2024-05-16,FD597,HSBBH,到达,曼谷廊曼,23:30,23:37,延误7,,5,00:55
2024-05-16,CA1358,B6541,到达,北京首都,23:30,23:43,延误13,T3,37,02:33
2024-05-16,ZH1358,B6541,到达,北京首都,23:30,23:43,延误13,T3,37,02:33
2024-05-16,CZ6794,B6662,到达,海口美兰,23:30,23:45,延误15,T3,61B,00:41
2024-05-16,MF4317,B6662,到达,海口美兰,23:30,23:45,延误15,T3,61B,00:41
2024-05-16,PN6322,B8422,到达,合肥新桥,23:40,23:49,延误9,T3,33,01:31
2024-05-16,ZH9853,B5619,到达,南京禄口,23:40,23:52,延误12,T3,21,01:50
2024-05-16,CA3369,B5619,到达,南京禄口,23:40,23:52,延误12,T3,21,01:50
2024-05-16,KY9853,B5619,到达,南京禄口,23:40,23:52,延误12,T3,21,01:50
2024-05-16,SC9253,B5619,到达,南京禄口,23:40,23:52,延误12,T3,21,01:50
2024-05-16,HO5264,B5619,到达,南京禄口,23:40,23:52,延误12,T3,21,01:50
2024-05-16,GJ8738,B8452,到达,杭州萧山,23:55,23:55,0,T3,41,01:24
2024-05-16,MF5864,B8452,到达,杭州萧山,23:55,23:55,0,T3,41,01:24
2024-05-16,G56386,B8452,到达,杭州萧山,23:55,23:55,0,T3,41,01:24
2024-05-16,TV2150,B8452,到达,杭州萧山,23:55,23:55,0,T3,41,01:24
2024-05-16,3U4102,B8452,到达,杭州萧山,23:55,23:55,0,T3,41,01:24
2024-05-16,MU4330,B8452,到达,杭州萧山,23:55,23:55,0,T3,41,01:24
2024-05-16,PN6312,B321S,到达,郑州新郑,23:50,23:58,延误8,T3,35,02:03
2024-05-16,IB2630,A7BFV,起飞,多哈哈马德国际,04:05,04:23,延误18,,待定,07:38
2024-05-16,IB3009,A7BFW,起飞,多哈哈马德国际,05:55,05:49,提前6,,待定,09:04
2024-05-16,CA1338,,取消,北京首都,23:25,,0,T3,,
2024-05-16,ZH1338,,取消,北京首都,23:25,,0,T3,,
2024-05-16,ZH9115,,取消,北京首都,23:30,,0,T3,,
2024-05-16,KY9115,,取消,北京首都,23:30,,0,T3,,
2024-05-16,SC9097,,取消,北京首都,23:30,,0,T3,,
2024-05-16,CA3575,,取消,北京首都,23:30,,0,T3,,
2024-05-16,ZH9113,,取消,北京首都,23:55,,0,T3,,
2024-05-16,CA3413,,取消,北京首都,23:55,,0,T3,,
2024-05-16,KY9653,,取消,北京首都,23:55,,0,T3,,
2024-05-16,SC9095,,取消,北京首都,23:55,,0,T3,,
2024-05-16,CA1338,,取消,北京首都,23:25,,0,T3,,
2024-05-16,ZH1338,,取消,北京首都,23:25,,0,T3,,
2024-05-16,ZH9115,,取消,北京首都,23:30,,0,T3,,
2024-05-16,KY9115,,取消,北京首都,23:30,,0,T3,,
2024-05-16,SC9097,,取消,北京首都,23:30,,0,T3,,
2024-05-16,CA3575,,取消,北京首都,23:30,,0,T3,,
2024-05-16,ZH9113,,取消,北京首都,23:55,,0,T3,,
2024-05-16,CA3413,,取消,北京首都,23:55,,0,T3,,
2024-05-16,KY9653,,取消,北京首都,23:55,,0,T3,,
2024-05-16,SC9095,,取消,北京首都,23:55,,0,T3,,
2024-05-17,ZH9087,B1683,到达,河内内排国际,23:55,00:04,延误9,T3,6,00:35
2024-05-17,CA3781,B1683,到达,河内内排国际,23:55,00:04,延误9,T3,6,00:35
2024-05-17,CA2812,B5229,到达,天津滨海,23:55,00:06,延误11,T3,44,03:04
2024-05-17,ZH4182,B5229,到达,天津滨海,23:55,00:06,延误11,T3,44,03:04
2024-05-17,G58144,B5229,到达,天津滨海,23:55,00:06,延误11,T3,44,03:04
2024-05-17,PN6230,B321T,到达,重庆江北,23:15,00:15,延误60,T3,60,02:01
2024-05-17,ZH9005,B9980,到达,曼谷素万那普国际,00:10,00:18,延误8,T3,10,01:31
2024-05-17,CA3735,B9980,到达,曼谷素万那普国际,00:10,00:18,延误8,T3,10,01:31
2024-05-17,TG6455,B9980,到达,曼谷素万那普国际,00:10,00:18,延误8,T3,10,01:31
2024-05-17,HO1690,B8540,到达,南京禄口,22:15,00:20,延误125,T3,37,02:10
2024-05-17,MF7887,B8540,到达,南京禄口,22:15,00:20,延误125,T3,37,02:10
2024-05-17,MU3787,B8540,到达,南京禄口,22:15,00:20,延误125,T3,37,02:10
2024-05-17,CZ136,B8540,到达,南京禄口,22:15,00:20,延误125,T3,37,02:10
2024-05-17,PN6312,B321R,到达,郑州新郑,23:15,00:30,延误75,T3,49,02:31
2024-05-17,MU285,B9947,到达,曼谷素万那普国际,00:15,00:34,延误19,T3,8,01:46
2024-05-17,CA867,B1080,到达,约翰内斯堡国际,00:25,00:52,延误27,T3,9,07:37
2024-05-17,ZH1997,B1080,到达,约翰内斯堡国际,00:25,00:52,延误27,T3,9,07:37
2024-05-17,ZH9065,B1072,到达,巴塞罗那,01:00,01:11,延误11,T3,11,08:36
2024-05-17,CA3865,B1072,到达,巴塞罗那,01:00,01:11,延误11,T3,11,08:36
2024-05-17,MU2878,B30C3,到达,南京禄口,23:25,01:29,延误124,T3,45,03:21
2024-05-17,MF3393,B30C3,到达,南京禄口,23:25,01:29,延误124,T3,45,03:21
2024-05-17,PN6322,B6743,到达,合肥新桥,23:40,01:35,延误115,T3,26,03:13
2024-05-17,HU759,B1499,到达,布鲁塞尔,01:30,01:38,延误8,T3,8,07:09
2024-05-17,ZH331,B1476,到达,吉隆坡国际,01:55,02:03,延误8,T3,6,05:40
2024-05-17,CA3773,B1476,到达,吉隆坡国际,01:55,02:03,延误8,T3,6,05:40
2024-05-17,HU757,B207U,到达,巴黎戴高乐,02:00,02:09,延误9,T3,3,07:58
2024-05-17,5X119,N354UP,到达,东京成田,03:10,03:23,延误13,T3,待定,08:06
2024-05-17,AK129,9MRAD,到达,吉隆坡国际,03:20,03:32,延误12,T3,2,07:06
2024-05-17,5X196,N330UP,到达,首尔仁川国际,03:35,03:38,延误3,T3,待定,07:41
2024-05-17,SL903,HSLUU,到达,曼谷廊曼,03:30,03:42,延误12,T3,5,04:59
2024-05-17,5X127,N320UP,到达,大阪关西国际,03:45,03:43,提前2,T3,待定,07:47
2024-05-17,5X167,N341UP,到达,新加坡樟宜,03:15,03:59,延误44,T3,待定,07:21
2024-05-17,5X138,N371UP,到达,安吉利斯克拉克国际,03:20,04:03,延误43,T3,待定,05:38
2024-05-17,FD599,HSABS,到达,曼谷廊曼,04:00,04:10,延误10,T3,6,05:22
2024-05-17,QR8029,A7BFI,到达,多哈哈马德国际,04:00,04:13,延误13,,待定,07:12
2024-05-17,5X146,N337UP,到达,吉隆坡国际,03:35,04:16,延误41,T3,待定,07:54
2024-05-17,CI5928,B18721,到达,台北桃园,03:50,04:27,延误37,T3,待定,05:47
2024-05-17,TK6215,TCJOY,到达,比什凯克玛纳斯,04:40,04:53,延误13,,待定,09:08
2024-05-17,K4837,N744CK,到达,东京成田,04:00,04:56,延误56,,待定,09:39
2024-05-17,5X71,N583UP,到达,安克雷奇泰德史蒂文斯国际,05:15,05:07,提前8,T3,待定,22:12
2024-05-17,5X9,N615UP,到达,班加罗尔,04:55,05:17,延误22,T3,待定,07:37
2024-05-17,5Y8228,N859GT,到达,安克雷奇泰德史蒂文斯国际,05:00,05:26,延误26,,待定,22:22
2024-05-17,T5620,EZF429,到达,阿什哈巴德,05:20,05:32,延误12,,待定,11:00
2024-05-17,5X15,N621UP,到达,曼谷素万那普国际,05:00,05:36,延误36,T3,待定,06:52
2024-05-17,ET3013,ETAVN,到达,列日,04:30,06:04,延误94,,待定,12:05
2024-05-17,DZ6245,B1104,到达,西双版纳嘎洒,06:10,06:14,延误4,T3,46,08:40
2024-05-17,CZ9929,B1104,到达,西双版纳嘎洒,06:10,06:14,延误4,T3,46,08:40
2024-05-17,9C7194,B6971,到达,南京禄口,06:15,06:17,延误2,T3,45,08:24
2024-05-17,Y87529,B1577,到达,郑州新郑,06:20,06:19,提前1,T3,54,08:25
2024-05-17,9C8671,B6863,到达,淮安涟水,06:15,06:23,延误8,T3,57,08:31
2024-05-17,Y87525,B1571,到达,济南遥墙,06:20,06:24,延误4,T3,30,08:55
2024-05-17,HU743,B1546,到达,特拉维夫本古里安国际,05:55,06:26,延误31,T3,10,12:29
2024-05-17,9C8753,B6841,到达,西安咸阳,06:25,06:28,延误3,T3,31,08:54
2024-05-17,CZ3649,B30E7,到达,兰州中川,06:20,06:30,延误10,T3,78,09:28
2024-05-17,3U1349,B30E7,到达,兰州中川,06:20,06:30,延误10,T3,78,09:28
2024-05-17,MF1433,B30E7,到达,兰州中川,06:20,06:30,延误10,T3,78,09:28
2024-05-17,HU7751,B1501,到达,徐州观音,06:25,06:31,延误6,T3,26,08:34
2024-05-17,Y87751,B1501,到达,徐州观音,06:25,06:31,延误6,T3,26,08:34
2024-05-17,Y87565,B5685,到达,上海浦东,06:30,06:33,延误3,T3,41,08:28
2024-05-17,DZ6261,B1590,到达,海口美兰,06:35,06:33,提前2,T3,56,07:31
2024-05-17,CZ9939,B1590,到达,海口美兰,06:35,06:33,提前2,T3,56,07:31
2024-05-17,HU7763,B206F,到达,兰州中川,06:25,06:34,延误9,T3,76,09:38
2024-05-17,Y87763,B206F,到达,兰州中川,06:25,06:34,延误9,T3,76,09:38
2024-05-17,GJ3933,B206F,到达,兰州中川,06:25,06:34,延误9,T3,76,09:38
2024-05-17,CZ3568,B6978,到达,上海虹桥,06:30,06:36,延误6,T3,72,08:29
2024-05-17,MF1370,B6978,到达,上海虹桥,06:30,06:36,延误6,T3,72,08:29
2024-05-17,3U1296,B6978,到达,上海虹桥,06:30,06:36,延误6,T3,72,08:29
2024-05-17,DZ6265,B5313,到达,昆明长水,06:25,06:38,延误13,T3,48,08:48
2024-05-17,CZ9943,B5313,到达,昆明长水,06:25,06:38,延误13,T3,48,08:48
2024-05-17,9C8613,B1896,到达,重庆江北,06:30,06:39,延误9,T3,34,08:30
2024-05-17,ZH9413,B5776,到达,成都双流,06:35,06:42,延误7,T3,69,08:53
2024-05-17,MF8043,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,G59009,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,GJ3215,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,MU4605,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,CZ4014,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,3U2015,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,NS6043,B1579,到达,杭州萧山,06:35,06:44,延误9,T3,66,08:25
2024-05-17,HU7851,B1997,到达,乌鲁木齐地窝堡,06:40,06:46,延误6,T3,61A,11:52
2024-05-17,GJ3945,B1997,到达,乌鲁木齐地窝堡,06:40,06:46,延误6,T3,61A,11:52
2024-05-17,DZ6241,B7630,到达,连云港花果山,06:40,06:49,延误9,T3,60,09:03
2024-05-17,CZ9925,B7630,到达,连云港花果山,06:40,06:49,延误9,T3,60,09:03
2024-05-17,ZH9297,B5618,到达,郑州新郑,06:45,06:51,延误6,T3,36,08:59
2024-05-17,CA3545,B5618,到达,郑州新郑,06:45,06:51,延误6,T3,36,08:59
2024-05-17,SC9797,B5618,到达,郑州新郑,06:45,06:51,延误6,T3,36,08:59
2024-05-17,KY9297,B5618,到达,郑州新郑,06:45,06:51,延误6,T3,36,08:59
2024-05-17,HU7739,B5405,到达,汉中城固,06:40,06:53,延误13,T3,71,09:41
2024-05-17,HO1947,B323R,到达,哈尔滨太平,06:45,06:54,延误9,T3,28,11:12
2024-05-17,MU3896,B323R,到达,哈尔滨太平,06:45,06:54,延误9,T3,28,11:12
2024-05-17,CZ53,B323R,到达,哈尔滨太平,06:45,06:54,延误9,T3,28,11:12
2024-05-17,5Y557,N487MC,到达,安克雷奇泰德史蒂文斯国际,04:30,06:58,延误148,,待定,23:39
2024-05-17,MU6662,B6331,到达,北京大兴,06:55,06:58,延误3,T3,49,09:48
2024-05-17,KN6200,B6331,到达,北京大兴,06:55,06:58,延误3,T3,49,09:48
2024-05-17,MF3880,B6331,到达,北京大兴,06:55,06:58,延误3,T3,49,09:48
2024-05-17,3U3651,B6321,到达,西昌青山,06:55,06:59,延误4,T3,502,09:19
2024-05-17,HO5786,B6321,到达,西昌青山,06:55,06:59,延误4,T3,502,09:19
2024-05-17,MF5187,B6321,到达,西昌青山,06:55,06:59,延误4,T3,502,09:19
2024-05-17,CZ9187,B6321,到达,西昌青山,06:55,06:59,延误4,T3,502,09:19
2024-05-17,HU7743,B5580,到达,南京禄口,06:50,07:01,延误11,T3,568B,08:59
2024-05-17,DZ6203,B1575,到达,宜昌三峡,06:55,07:03,延误8,T3,73,08:36
2024-05-17,CZ9901,B1575,到达,宜昌三峡,06:55,07:03,延误8,T3,73,08:36
2024-05-17,ZH9637,B224Y,到达,长春龙嘉,07:00,07:04,延误4,T3,64,11:15
2024-05-17,KY9597,B224Y,到达,长春龙嘉,07:00,07:04,延误4,T3,64,11:15
2024-05-17,CA3629,B224Y,到达,长春龙嘉,07:00,07:04,延误4,T3,64,11:15
2024-05-17,SC9187,B224Y,到达,长春龙嘉,07:00,07:04,延误4,T3,64,11:15
2024-05-17,CZ8611,B30FX,到达,西双版纳嘎洒,07:05,07:06,延误1,T3,50B,09:32
2024-05-17,3U4703,B30FX,到达,西双版纳嘎洒,07:05,07:06,延误1,T3,50B,09:32
2024-05-17,GJ5373,B30FX,到达,西双版纳嘎洒,07:05,07:06,延误1,T3,50B,09:32
2024-05-17,HU7735,B5581,到达,榆林榆阳,06:50,07:07,延误17,T3,65,10:10
2024-05-17,GJ3919,B5581,到达,榆林榆阳,06:50,07:07,延误17,T3,65,10:10
2024-05-17,Y87735,B5581,到达,榆林榆阳,06:50,07:07,延误17,T3,65,10:10
2024-05-17,ZH9209,B324N,到达,西安咸阳,07:05,07:09,延误4,T3,62A,09:41
2024-05-17,CA3357,B324N,到达,西安咸阳,07:05,07:09,延误4,T3,62A,09:41
2024-05-17,SC9459,B324N,到达,西安咸阳,07:05,07:09,延误4,T3,62A,09:41
2024-05-17,TV6453,B324N,到达,西安咸阳,07:05,07:09,延误4,T3,62A,09:41
2024-05-17,G56041,B324N,到达,西安咸阳,07:05,07:09,延误4,T3,62A,09:41
2024-05-17,KY9209,B324N,到达,西安咸阳,07:05,07:09,延误4,T3,62A,09:41
2024-05-17,HO1945,B8236,到达,丽江三义,06:50,07:10,延误20,T3,47,09:45
2024-05-17,MU3894,B8236,到达,丽江三义,06:50,07:10,延误20,T3,47,09:45
2024-05-17,ZH5261,B8236,到达,丽江三义,06:50,07:10,延误20,T3,47,09:45
2024-05-17,CZ55,B8236,到达,丽江三义,06:50,07:10,延误20,T3,47,09:45
2024-05-17,ZH9911,B32CF,到达,青岛胶东,07:05,07:10,延误5,T3,568A,09:54
2024-05-17,KY9911,B32CF,到达,青岛胶东,07:05,07:10,延误5,T3,568A,09:54
2024-05-17,CA3811,B32CF,到达,青岛胶东,07:05,07:10,延误5,T3,568A,09:54
2024-05-17,SC9361,B32CF,到达,青岛胶东,07:05,07:10,延误5,T3,568A,09:54
2024-05-17,ZH8969,B323T,到达,丽江三义,07:10,07:16,延误6,T3,548,09:49
2024-05-17,SC9843,B323T,到达,丽江三义,07:10,07:16,延误6,T3,548,09:49
2024-05-17,HO5028,B323T,到达,丽江三义,07:10,07:16,延误6,T3,548,09:49
2024-05-17,TV6483,B323T,到达,丽江三义,07:10,07:16,延误6,T3,548,09:49
2024-05-17,CA3441,B323T,到达,丽江三义,07:10,07:16,延误6,T3,548,09:49
2024-05-17,KY9185,B323T,到达,丽江三义,07:10,07:16,延误6,T3,548,09:49
2024-05-17,ZH9229,B8181,到达,银川河东,07:05,07:17,延误12,T3,77,10:21
2024-05-17,SC9489,B8181,到达,银川河东,07:05,07:17,延误12,T3,77,10:21
2024-05-17,G56115,B8181,到达,银川河东,07:05,07:17,延误12,T3,77,10:21
2024-05-17,CA3537,B8181,到达,银川河东,07:05,07:17,延误12,T3,77,10:21
2024-05-17,KY9429,B8181,到达,银川河东,07:05,07:17,延误12,T3,77,10:21
2024-05-17,HO5086,B8181,到达,银川河东,07:05,07:17,延误12,T3,77,10:21
2024-05-17,ZH9801,B32DS,到达,无锡硕放,07:20,07:21,延误1,T3,569B,09:16
2024-05-17,SC9313,B32DS,到达,无锡硕放,07:20,07:21,延误1,T3,569B,09:16
2024-05-17,HO5218,B32DS,到达,无锡硕放,07:20,07:21,延误1,T3,569B,09:16
2024-05-17,KY9281,B32DS,到达,无锡硕放,07:20,07:21,延误1,T3,569B,09:16
2024-05-17,CA3587,B32DS,到达,无锡硕放,07:20,07:21,延误1,T3,569B,09:16
2024-05-17,ZH9137,B1940,到达,石家庄正定,07:20,07:22,延误2,T3,76,09:59
2024-05-17,CA3447,B1940,到达,石家庄正定,07:20,07:22,延误2,T3,76,09:59
2024-05-17,KY9047,B1940,到达,石家庄正定,07:20,07:22,延误2,T3,76,09:59
2024-05-17,SC9427,B1940,到达,石家庄正定,07:20,07:22,延误2,T3,76,09:59
2024-05-17,MU5332,B1640,到达,上海浦东,07:15,07:23,延误8,T3,549B,09:23
2024-05-17,EY1027,B1640,到达,上海浦东,07:15,07:23,延误8,T3,549B,09:23
2024-05-17,MF3517,B1640,到达,上海浦东,07:15,07:23,延误8,T3,549B,09:23
2024-05-17,HO5453,B1640,到达,上海浦东,07:15,07:23,延误8,T3,549B,09:23
2024-05-17,9C8956,B324Y,到达,上海虹桥,07:15,07:25,延误10,T3,78,09:16
2024-05-17,ZH9235,B8693,到达,西宁曹家堡,07:20,07:28,延误8,T3,72,10:44
2024-05-17,SC9445,B8693,到达,西宁曹家堡,07:20,07:28,延误8,T3,72,10:44
2024-05-17,CA3535,B8693,到达,西宁曹家堡,07:20,07:28,延误8,T3,72,10:44
2024-05-17,KY9235,B8693,到达,西宁曹家堡,07:20,07:28,延误8,T3,72,10:44
2024-05-17,TV6523,B8693,到达,西宁曹家堡,07:20,07:28,延误8,T3,72,10:44
2024-05-17,ZH9873,B32CG,到达,杭州萧山,07:20,07:31,延误11,T3,547B,09:19
2024-05-17,CA3745,B32CG,到达,杭州萧山,07:20,07:31,延误11,T3,547B,09:19
2024-05-17,TV6663,B32CG,到达,杭州萧山,07:20,07:31,延误11,T3,547B,09:19
2024-05-17,SC9673,B32CG,到达,杭州萧山,07:20,07:31,延误11,T3,547B,09:19
2024-05-17,KY9873,B32CG,到达,杭州萧山,07:20,07:31,延误11,T3,547B,09:19
2024-05-17,HO5202,B32CG,到达,杭州萧山,07:20,07:31,延误11,T3,547B,09:19
2024-05-17,HU7702,B2730,到达,北京首都,07:10,07:32,延误22,T3,560,10:23
2024-05-17,GX7702,B2730,到达,北京首都,07:10,07:32,延误22,T3,560,10:23
2024-05-17,Y87702,B2730,到达,北京首都,07:10,07:32,延误22,T3,560,10:23
2024-05-17,CA4368,B5426,到达,重庆江北,07:25,07:34,延误9,T3,66,09:32
2024-05-17,SC5100,B5426,到达,重庆江北,07:25,07:34,延误9,T3,66,09:32
2024-05-17,G58032,B5426,到达,重庆江北,07:25,07:34,延误9,T3,66,09:32
2024-05-17,ZH4462,B5426,到达,重庆江北,07:25,07:34,延误9,T3,66,09:32
2024-05-17,CZ3171,B6339,到达,北京大兴,07:30,07:37,延误7,T3,43,10:31
2024-05-17,HO7361,B6339,到达,北京大兴,07:30,07:37,延误7,T3,43,10:31
2024-05-17,3U1075,B6339,到达,北京大兴,07:30,07:37,延误7,T3,43,10:31
2024-05-17,MF1089,B6339,到达,北京大兴,07:30,07:37,延误7,T3,43,10:31
2024-05-17,ZH9931,B6567,到达,常州奔牛,07:25,07:39,延误14,T3,52,09:38
2024-05-17,KY9931,B6567,到达,常州奔牛,07:25,07:39,延误14,T3,52,09:38
2024-05-17,SC9731,B6567,到达,常州奔牛,07:25,07:39,延误14,T3,52,09:38
2024-05-17,CA3835,B6567,到达,常州奔牛,07:25,07:39,延误14,T3,52,09:38
2024-05-17,HO5216,B6567,到达,常州奔牛,07:25,07:39,延误14,T3,52,09:38
2024-05-17,TV6711,B6567,到达,常州奔牛,07:25,07:39,延误14,T3,52,09:38
2024-05-17,HU7731,B1785,到达,郑州新郑,07:25,07:40,延误15,T3,25,09:51
2024-05-17,GJ3915,B1785,到达,郑州新郑,07:25,07:40,延误15,T3,25,09:51
2024-05-17,ZH9025,B1376,到达,新加坡樟宜,07:10,07:41,延误31,T3,10,11:05
2024-05-17,CA3725,B1376,到达,新加坡樟宜,07:10,07:41,延误31,T3,10,11:05
2024-05-17,9C8527,B32CP,到达,遵义新舟,07:25,07:42,延误17,T3,33,09:17
2024-05-17,HU7767,B7839,到达,昆明长水,07:30,07:43,延误13,T3,71,09:43
2024-05-17,GJ3935,B7839,到达,昆明长水,07:30,07:43,延误13,T3,71,09:43
2024-05-17,Y87767,B7839,到达,昆明长水,07:30,07:43,延误13,T3,71,09:43
2024-05-17,HO1890,B20EC,到达,上海虹桥,07:30,07:44,延误14,T3,37,09:32
2024-05-17,MF7967,B20EC,到达,上海虹桥,07:30,07:44,延误14,T3,37,09:32
